Subject,Dict_Key,Acc_Diff_Mean,Acc_Diff_Median,Acc_Diff_Std,Box_Diff_Mean,Box_Diff_Median,Box_Diff_Std
X42448,"(3, 4)",0.05941393129972457,0.05941393129972457,0.014989838689026397,0.159666720000223,0.159666720000223,0.04550368000027447
X42448,"(4, 1)",-0.1647350459512007,-0.1647350459512007,0.04195203084862306,-0.0550164954546207,-0.0550164954546207,0.014018995454390198
X42448,"(4, 2)",-0.21020759690077953,-0.21020759690077953,0.04531800701706748,-0.12879208333320744,-0.12879208333320744,0.01578311666649565
X42448,"(4, 3)",-0.13201441352406984,-0.13201441352406984,0.06785441126541399,0.02545330000016706,0.02545330000016706,0.0
X42448,"(4, 4)",-0.03350347475154661,-0.03350347475154661,0.011800424664441672,0.027517499999963287,0.027517499999963287,0.0
X85446,"(1, 1)",-0.03850341758281059,-0.03850341758281059,0.04087435564445513,0.05453160545752885,0.05453160545752885,0.016697336212158777
X85446,"(1, 2)",-0.02208639444281472,-0.02208639444281472,0.06538470692237251,0.0229520157375572,0.0229520157375572,0.07295936196704164
X85446,"(1, 3)",0.044650888080200624,0.044650888080200624,0.026720105905673825,0.08689213198441495,0.08689213198441495,0.01846179034004712
X85446,"(1, 4)",-0.018283755155239785,-0.018283755155239785,0.05438419186928287,0.018276750017108708,0.018276750017108708,0.04455505001174237
X85446,"(2, 1)",-0.14762847480951144,-0.14762847480951144,0.07168584553769373,-0.07743461484378612,-0.07743461484378612,0.06549450056051712
X85446,"(2, 2)",-0.03544492026876101,-0.03544492026876101,0.0023033553726179573,0.027640074989499733,0.027640074989499733,0.0304353750220293
X85446,"(2, 3)",-0.044923849769286026,-0.044923849769286026,0.031747165014935144,0.01814444853613774,0.01814444853613774,0.025785804741705456
X85446,"(2, 4)",-0.029974416003251392,-0.029974416003251392,0.00041677609873860474,0.027629610738118312,0.027629610738118312,0.013167939236986318
X85446,"(3, 1)",-0.20629642434388373,-0.20629642434388373,0.016005304336958584,-0.15711568116765612,-0.15711568116765612,0.02647941117264474
X85446,"(3, 2)",-0.09027585765801643,-0.09027585765801643,0.000887148294356703,-0.010802547682859851,-0.010802547682859851,0.005875602303686636
X85446,"(3, 3)",-0.017561140880663594,-0.017561140880663594,0.02078433792786849,0.07355464283942378,0.07355464283942378,0.04585080711071246
X85446,"(3, 4)",-0.12968287922048194,-0.12968287922048194,0.015901118209270385,-0.06939548125999007,-0.06939548125999007,0.01799588128008455
X85446,"(4, 1)",-0.08810163446615121,-0.08810163446615121,0.014845670309913635,0.044950675681632545,0.044950675681632545,0.10887610433024486
X85446,"(4, 2)",-0.054237976056379214,-0.054237976056379214,0.02744747092950907,-0.0057253864482239205,-0.0057253864482239205,0.010369405235299686
X85446,"(4, 3)",0.011066305472125487,0.011066305472125487,0.03566972373717288,0.015572850002596776,0.015572850002596776,0.0037160900110999743
X85446,"(4, 4)",-0.13350013713985914,-0.13350013713985914,0.042903441488502246,-0.057235665464858435,-0.057235665464858435,0.013970174608667462
